objno_deep2,z_pred
11008329,0.6872266172808943
11021773,0.7426613479296934
13050474,0.926589914498552
11012985,0.3180381879697742
14007682,1.1524056400184062
13051869,0.5661018958360456
13041554,0.612439060888066
12025417,0.6958115690756836
11020482,1.1061082018506336
12010920,1.2015201945683007
14027566,0.5030190875827545
11039881,0.7313284586762405
13043718,0.7694915235213
13033035,0.7181589430364145
13012392,0.41495229580351045
13021141,0.8011478096522526
11044664,1.0277081277421458
13056822,0.9383936241072636
13049178,0.6610720330966462
13050352,0.7019084012136017
11038571,0.9491147592919357
14012838,0.6913074493234367
14018310,0.5487443651656259
13025674,0.6957399333578409
12003927,0.7775113117651762
14023705,0.7137578426541145
11026348,0.7308695250973888
12007906,0.43243847727664086
13010404,0.6577054901346521
13003595,0.617421679120133
11021771,0.3041078228815424
12021446,0.8453007732262027
12008622,0.7661070484258249
14017529,0.7024691613558258
12012313,0.6474270893635844
11013893,0.3642997196264752
13050886,0.9124071489710979
12011483,0.49628970612697
11022326,0.9898835301433435
12021357,1.253927386894449
13049885,0.4915492054778116
14012084,0.9840161799861762
11028367,0.531471362709495
14021422,0.6787746818265198
12004864,1.261157220172946
14016679,0.6423747525326885
12019248,0.7499635338121858
13043720,0.38616393683315275
13033093,0.7672051269298922
14007156,0.2844490278042969
13025995,1.0553065793284835
14100268,0.6223246636997273
14028513,0.27181742336313053
13027630,1.1231370562082563
13041591,0.6027920113830854
12011927,1.2660833849186508
12016524,1.088235015669112
12008515,0.5459783111118844
13040789,1.1497709638904758
13043535,0.7982222784135555
12004848,0.5084830170848313
14012388,0.8665619909717428
13025443,0.7661070484258249
13051218,0.6931363202804994
11034385,0.5257663752493333
12029293,0.9734164642863994
11038526,0.5788861116191047
12028425,0.5270745013227985
14023101,0.7116128599544341
11037962,0.7661070484258249
13019123,0.4001029333862731
13064852,0.6077578316842037
13055266,0.478919217462664
13048210,0.8106225421063444
13040136,0.605589746864458
11046480,1.021042398830558
14007392,0.5890239522800903
13004268,0.6813118041179911
13010919,0.7804706021911629
12025577,0.7251617325580187
12015980,0.8858561187654376
12020493,0.7723861310744357
13033177,0.7168464588713337
12003894,0.6354770832639776
13034516,0.7378773407418372
12027331,1.1538562793929095
13032433,0.18672922890112417
13048303,0.8736435161691013
14027864,0.4533948297313628
14027414,0.6919166317561993
13018527,0.40340089575147237
12021033,1.1161708046024919
13034655,-0.03420712835784718
14017027,0.5078253090319286
11044311,0.7757689685053798
13041658,0.6535475656393139
12012297,0.5669946708296129
13051197,0.31538321990660184
12023343,0.8185543728460589
12012439,0.9794757863554451
14017438,1.131036073835568
11027000,0.561662469483746
13017974,0.7208565014690492
13064888,0.500185019642053
13011931,0.8855876258037002
12025287,0.6927991727803902
14022420,1.0190534156339992
14027309,0.48814993085294023
12009206,0.8771393895910371
12012333,0.8339937240733813
12016585,0.9171148819103284
13027743,0.6972105614105658
13050930,0.9560880352927075
12024014,1.2450553166355318
13049853,0.7889407909707096
13009613,0.19110070180678412
13043393,1.112678059697656
11020232,0.611312847260919
11052077,0.4968894352075536
13050348,0.694644833091357
13018388,0.35750895285346534
11051794,0.7918965382348097
13025574,0.9508431701205092
12024912,1.0850770912037666
13010525,0.5578753928861592
11045551,0.43726392516069407
13064634,0.88288502609729
11025850,1.0104174836171476
13057425,0.7233483991009997
12027607,0.9812450272638282
13027082,0.9906042935679944
12028272,0.6990330084297255
14022946,0.47722820869764826
13056850,0.3243098521121582
13049221,1.1750471462756515
11044658,1.2343504710659425
12008115,0.8830053806316817
12008130,1.2099446560936369
13042944,0.6506733789055381
13024761,0.7661070484258249
12023686,1.2054631284848958
13032333,0.8372985961872035
13011894,0.7238569248971535
11044961,0.48921573562369064
14017985,0.28795202111424023
13051222,0.48533358989137537
14012303,0.3771907956364186
12008181,0.2662032864247215
11020634,0.7627759395665459
14016667,0.7586234336152456
14016423,0.6405175097550915
11021283,0.9933069312017833
13011635,0.7661070484258249
14028042,0.9486398217579982
11021110,0.7115393034462222
12015853,0.9423388043077273
13027156,0.43781614814476966
14022288,1.1197345587627976
13058235,0.7268038664212626
13004049,0.7032396943267082
12003564,0.6697154694921081
13019144,1.039749373114214
13063375,0.856397209374281
13049076,0.755176913095772
13009864,0.4711745907515811
13017980,1.0853113439277833
13042661,1.0839352968658016
12011708,0.8711187422534933
11026188,0.5258012290780854
13057842,0.8038996432124791
11013278,0.7790749829176743
13010507,0.34021631230721827
13017307,1.095610549463753
13027296,0.7678346402838495
12024833,0.680705853783361
14006214,0.6867498635454142
12027928,0.7204871273335874
14022785,1.0032062192541618
13056845,0.6395394555455972
13040682,0.8906581078303993
13003846,0.34885656883539934
12008111,0.8303784991159076
13003513,0.9377107881251506
12028158,0.550269525269872
13035134,0.7661070484258249
14039519,0.6696707711721221
12024464,0.601240892882943
12020174,0.983611821597146
12012387,1.1299600252760962
13064332,0.6219586767051141
12024995,0.7661070484258249
11039110,0.4584567920469726
13100787,0.714728457952146
12013237,0.4280960993668223
12024904,0.4036549637130199
11027535,0.6880455581879079
11046506,0.68698661656597
12019628,0.5478594637924147
13033182,0.3545936422165678
14007001,0.4988964032321424
14026940,0.6958720181624538
13058803,0.6636305071117631
12024976,0.24063423713584686
12017440,0.7652315752005338
13026192,0.2117882568391488
14012385,0.4830960172548426
12012284,1.095051398085371
13019526,0.5052898940446369
14007136,0.442138723499852
11033307,0.7643688180582657
14016850,0.5918871158771296
12015891,0.7284557675876895
13049168,0.6557921919997011
13003784,0.23685387067515254
13058226,0.7642290135743758
12000814,0.2770496534358145
12019661,0.6534080606609035
11019779,0.8409373983544144
11014209,0.41892392951005547
11033162,0.7931647595373001
14029284,0.921319708759816
13051086,1.1812315064893404
11021620,0.9075611619839936
14005521,0.8285964161761761
13100318,0.7241084661615484
12004760,1.0041233735941704
14038835,0.5161171116292463
11045244,0.41660621388319014
11033276,1.0272111609716457
12004204,0.6847432181358852
13017237,0.8244331395844933
11047551,0.9440460627208535
11044639,0.42795519407031174
13063488,0.6474516378720427
12028454,0.768978675572692
12100569,1.0242102796205912
11045834,0.45412379442029815
13041503,0.6332541793065622
13048559,0.3720031013227545
12027874,0.7558298941638306
